PeakID (cmd=annotatePeaks.pl /home/ttroutman/2020_seidman_troutman_sakai_etal/intersect_ATAC_H3K27ac_RNA_20191027/mergePeaks_C57_NoTx_Tim4Pos20wkNASH.txt mm10 -d /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PKup_ChIP_H3K27ac_Flavopiridol_TDTJSS_CE_TDT_l20170915/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_notx_TDTJSSCBHB_Pool_l20180423/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579A_l20180423/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579C_l20180423/ -size 1000) (cmd=getDiffExpression.pl /home/psaisan/MCAT/KC-H_KC_N_H3k27ac_at_peaks_w1000.txt WT WT KO KO -log2fold 1 -raw)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PKup_ChIP_H3K27ac_Flavopiridol_TDTJSS_CE_TDT_l20170915/ Tag Count in 1000 bp (9468035.0 Total, normalization factor = 1.06, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_notx_TDTJSSCBHB_Pool_l20180423/ Tag Count in 1000 bp (22615879.0 Total, normalization factor = 0.44, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579A_l20180423/ Tag Count in 1000 bp (18749728.0 Total, normalization factor = 0.53, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579C_l20180423/ Tag Count in 1000 bp (19231109.0 Total, normalization factor = 0.52, effective total = 10000000)	WT vs. KO Log2 Fold Change	WT vs. KO p-value	WT vs. KO adj. p-value
Merged-chr12-84243289-2	chr12	84243189	84243389	+	38.900002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-24408.0	NM_001163501	238317.0	Mm.31256	NM_001163501	ENSMUSG00000042507	Elmsan1	9430029N19Rik|C130039O16Rik|Gm260	ELM2 and Myb/SANT-like domain containing 1	protein-coding	14.79	11.5	42.13	49.92	2.02321971235115	0.0001170616519194	0.0020760197053581
Merged-chr9-43303167-2	chr9	43303067	43303267	+	17.599998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	MIR|SINE|MIR	-7596.0	NM_023655	72169.0	Mm.273277	NM_023655	ENSMUSG00000032013	Trim29	1110047J21Rik|2810431N19Rik|4732461M22Rik|AI119726	tripartite motif-containing 29	protein-coding	3.17	5.75	25.6	34.32	2.98427257596653	6.8676278074563e-05	0.0013372746267894
Merged-chr19-32279664-1	chr19	32279564	32279764	+	35.599998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001168525, intron 2 of 9)	intron (NM_001168525, intron 2 of 9)	-68651.0	NM_001168526	208449.0	Mm.329810	NM_144792	ENSMUSG00000040451	Sgms1	9530058O11Rik|AI841905|C80702|Mob|Sms1|Sor1|Tmem23	sphingomyelin synthase 1	protein-coding	4.22	2.21	40.53	36.4	3.92907287385059	5.42238795383394e-07	2.18461249708126e-05
Merged-chr13-24103351-2	chr13	24103251	24103451	+	18.65	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_026825, intron 17 of 37)	intron (NM_026825, intron 17 of 37)	-112137.0	NM_145399	214189.0	Mm.255667	NM_145399	ENSMUSG00000021337	Scgn	-	secretagogin, EF-hand calcium binding protein	protein-coding	35.91	19.46	70.93	50.96	1.39607546732856	0.0016239968570134	0.0170346467140127
Merged-chr2-6366793-2	chr2	6366693	6366893	+	57.25	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_181399, intron 1 of 13)	intron (NM_181399, intron 1 of 13)	14057.0	NM_181399	98910.0	Mm.40673	NM_181399	ENSMUSG00000039046	Usp6nl	AI316785|RNTRE|TRE2NL|mKIAA0019	USP6 N-terminal like	protein-coding	25.35	23.43	58.67	51.48	1.43908351090792	0.0011562078281757	0.0130654862016664
Merged-chr7-48998072-2	chr7	48997972	48998172	+	13.960001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001111016, intron 2 of 38)	intron (NM_001111016, intron 2 of 38)	38999.0	NM_001111016	78286.0	Mm.333881	NM_175272	ENSMUSG00000052512	Nav2	5330421F07Rik|AU067780|BQ960892|HELAD1|POMFIL2|RAINB1|RAINB2|Unc53H2|mKIAA3015	neuron navigator 2	protein-coding	68.65	74.28	123.74	127.92	1.06259082277797	0.0004313145865092	0.005925213107609
Merged-chr2-91949537-1	chr2	91949437	91949637	+	9.84	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001166597, intron 1 of 31)	intron (NM_001166597, intron 1 of 31)	811.0	NM_001166597	104418.0	Mm.314923	NM_138306	ENSMUSG00000040479	Dgkz	E130307B02Rik|F730209L11Rik|mDGK[z]	diacylglycerol kinase zeta	protein-coding	59.15	53.94	101.33	103.48	1.10008755795203	0.0007555859434194	0.0092869919699689
Merged-chr17-26602714-1	chr17	26602614	26602814	+	16.799999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_026170, intron 1 of 9)	intron (NM_026170, intron 1 of 9)	41202.0	NM_026170	67458.0	Mm.30496	NM_026170	ENSMUSG00000001576	Ergic1	1200007D18Rik|maa-136	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1	protein-coding	3.17	2.21	46.4	37.96	4.31339718463678	1.25708509845184e-07	6.22928070092781e-06
Merged-chr16-21319008-1	chr16	21318908	21319108	+	9.84	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	14348.0	NR_131983	76222.0	Mm.86031	NR_131983		Magef1	6430590I03Rik	melanoma antigen family F, 1	pseudo	29.57	24.32	63.47	43.68	1.22541694428025	0.0056861686116635	0.0446906821114722
Merged-chr1-39603472-1	chr1	39603372	39603572	+	18.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	B1F|SINE|Alu	-26125.0	NM_001033135	67702.0	Mm.28614	NM_001033135	ENSMUSG00000048234	Rnf149	1600023E10Rik|AV037261|C76763|Gm15832|Greul4	ring finger protein 149	protein-coding	9.51	5.75	58.67	34.32	2.774379274964	3.61047216400465e-06	0.000111320333826
Merged-chr8-88281786-2	chr8	88281686	88281886	+	50.5	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_007406, intron 1 of 27)	(CAGAGA)n|Simple_repeat|Simple_repeat	-1206.0	NM_001109756	11513.0	Mm.288206	NM_007406	ENSMUSG00000031659	Adcy7	AA407758	adenylate cyclase 7	protein-coding	5.28	3.1	51.73	57.2	4.02127305929791	2.8299752100368403e-09	2.30963391719842e-07
Merged-chr2-38472899-1	chr2	38472799	38472999	+	29.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-38798.0	NM_021606	59126.0	Mm.143818	NM_021606	ENSMUSG00000026749	Nek6	1300007C09Rik	NIMA (never in mitosis gene a)-related expressed kinase 6	protein-coding	4.22	10.61	37.33	27.56	2.33976360562624	0.0004624292337793	0.0062542961206676
Merged-chr18-56737589-1	chr18	56737489	56737689	+	59.099998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_010721, intron 5 of 10)	intron (NM_010721, intron 5 of 10)	29776.0	NM_010721	16906.0	Mm.4105	NM_010721	ENSMUSG00000024590	Lmnb1	-	lamin B1	protein-coding	4.22	1.33	28.27	35.88	3.94145518558531	5.43686686506302e-06	0.0001582171883545
Merged-chr18-46612344-2	chr18	46612244	46612444	+	50.450001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	14640.0	NM_010120	13664.0	Mm.262037	NM_010120	ENSMUSG00000057561	Eif1a	C76390|Ef1a|Eftu|Eif4c|eIF-1A|eIF-4C	eukaryotic translation initiation factor 1A	protein-coding	92.94	107.0	179.74	176.8	1.07813209925015	5.96217975582603e-05	0.00118848301165
Merged-chr5-34536051-2	chr5	34535951	34536151	+	19.549999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_011893, intron 1 of 12)	intron (NM_011893, intron 1 of 12)	-7314.0	NM_001145858	24055.0	Mm.5012	NM_011893	ENSMUSG00000054520	Sh3bp2	3BP2	SH3-domain binding protein 2	protein-coding	107.73	98.16	229.87	214.76	1.35657568891114	5.67887679934019e-08	3.15700737964017e-06
Merged-chr8-46869541-1	chr8	46869441	46869641	+	28.799999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-117346.0	NM_177304	320981.0	Mm.211429	NM_177304	ENSMUSG00000038173	Enpp6	4833421B01Rik|B830047L21Rik|D8Ertd514e|E-NPP 6|GPC-Cpde|Npp6	ectonucleotide pyrophosphatase/phosphodiesterase 6	protein-coding	45.42	55.27	155.74	170.56	1.95469599548285	2.6260937833551503e-10	2.85363940012639e-08
Merged-chr3-105055867-1	chr3	105055767	105055967	+	31.700001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	MLT1C|LTR|ERVL-MaLR	-2721.0	NM_030249	80281.0	Mm.200327	NM_030249	ENSMUSG00000062127	Cttnbp2nl	AA552995|AA589392|AU018624|BC003236|mKIAA1433	CTTNBP2 N-terminal like	protein-coding	10.56	8.4	128.54	118.56	3.95279400675616	3.60577293024725e-18	2.3248020647050807e-15
Merged-chr1-191894602-2	chr1	191894502	191894702	+	96.550003	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	non-coding (NR_030669, exon 5 of 5)	non-coding (NR_030669, exon 5 of 5)	-12179.0	NM_009579	22782.0	Mm.9024	NM_009579	ENSMUSG00000037434	Slc30a1	AI839647|C130040I11Rik|Znt1	solute carrier family 30 (zinc transporter), member 1	protein-coding	49.64	30.51	85.87	74.88	1.24121106927692	0.0009830574796063	0.011477641120547
Merged-chr16-24911006-1	chr16	24910906	24911106	+	20.700001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_178665, intron 10 of 12)	intron (NM_178665, intron 10 of 12)	-148633.0	NR_040374	319487.0	Mm.137341	NR_040374	ENSMUSG00000096960	A230028O05Rik	-	RIKEN cDNA A230028O05 gene	ncRNA	2.11	3.1	45.33	50.96	4.5115523357161	1.74740721607883e-08	1.1204066135625e-06
Merged-chr7-132793711-2	chr7	132793611	132793811	+	14.615	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_212473, intron 1 of 4)	intron (NM_212473, intron 1 of 4)	-6776.0	NM_175268	77938.0	Mm.225649	NM_175268	ENSMUSG00000030956	Fam53b	A930008G19Rik|mKIAA0140	family with sequence similarity 53, member B	protein-coding	4.22	7.07	22.93	26.0	2.39798014395537	0.0013438256252008	0.0146881179701314
Merged-chr1-160053129-1	chr1	160053029	160053229	+	16.799999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001162896, intron 1 of 2)	intron (NM_001162896, intron 1 of 2)	8749.0	NR_028111	67647.0	Mm.171518	NM_001024470	ENSMUSG00000090394	4930523C07Rik	-	RIKEN cDNA 4930523C07 gene	protein-coding	1.06	1.77	16.0	17.68	3.74767104213614	0.0008392120210401	0.0101220028985439
Merged-chr2-28402369-1	chr2	28402269	28402469	+	18.700001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-45572.0	NM_001005420	241289.0	Mm.330095	NM_001005420	ENSMUSG00000035829	Ppp1r26	Gm347|Kiaa0649|mKIAA0649	protein phosphatase 1, regulatory subunit 26	protein-coding	5.28	4.86	21.87	22.36	2.38352075153038	0.0021600481330969	0.0213020246463657
Merged-chr9-120867003-1	chr9	120866903	120867103	+	16.799999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	48247.0	NR_040742	76402.0	Mm.436588	NR_040742	ENSMUSG00000100146	1700020M21Rik	-	RIKEN cDNA 1700020M21 gene	ncRNA	0.0	0.44	33.6	33.28	7.75389656129238	5.91531027146656e-07	2.35423668808224e-05
Merged-chr18-32970381-1	chr18	32970281	32970481	+	15.9	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_009793, intron 1 of 10)	intron (NM_009793, intron 1 of 10)	31340.0	NM_009793	12326.0	Mm.222329	NM_009793	ENSMUSG00000038128	Camk4	A430110E23Rik|AI666733|CaMKIV|CaMKIV/Gr|D18Bwg0362e	calcium/calmodulin-dependent protein kinase IV	protein-coding	5.28	1.33	14.4	26.52	3.05400058885478	0.001068071039149	0.012246981881087
Merged-chr7-3290417-2	chr7	3290317	3290517	+	64.800003	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_016969)	promoter-TSS (NM_016969)	-138.0	NM_016969	50918.0	Mm.29874	NM_016969	ENSMUSG00000068566	Myadm	D7Wsu62e	myeloid-associated differentiation marker	protein-coding	39.08	38.47	85.87	76.44	1.31539031337568	0.0003488829965241	0.0050056732990455
Merged-chr8-25068342-2	chr8	25068242	25068442	+	15.815001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_031257, intron 3 of 11)	intron (NM_031257, intron 3 of 11)	-29380.0	NM_001081187	330723.0	Mm.334452	NM_001081187	ENSMUSG00000037406	Htra4	B430206E18Rik	HtrA serine peptidase 4	protein-coding	26.4	10.17	74.67	59.28	2.14858655055296	6.42674538430635e-06	0.0001822701634482
Merged-chr13-12569931-2	chr13	12569831	12570031	+	48.400002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_026184, intron 1 of 15)	intron (NM_026184, intron 1 of 15)	4048.0	NM_026184	67475.0	Mm.358706	NM_026184	ENSMUSG00000057069	Ero1lb	1300013B24Rik|1700065B09Rik|AI447560|Ero1b|ero1-beta	ERO1-like beta (S. cerevisiae)	protein-coding	17.96	18.13	52.8	71.76	2.05129209214233	1.10856362935706e-05	0.0002905448135533
Merged-chr8-36159042-2	chr8	36158942	36159142	+	14.549999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NR_151736, intron 2 of 3)	intron (NR_151736, intron 2 of 3)	3032.0	NR_151736	330738.0	Mm.128075	NR_151736	ENSMUSG00000109704	Gm38414	A230084N10|Gm45568	predicted gene, 38414	ncRNA	9.51	4.86	35.2	38.48	2.54009989191702	6.17916282649616e-05	0.0012224966973511
Merged-chr1-191181574-1	chr1	191181474	191181674	+	8.3	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_007498, intron 1 of 3)	intron (NM_007498, intron 1 of 3)	1759.0	NM_007498	11910.0	Mm.2706	NM_007498	ENSMUSG00000026628	Atf3	LRG-21	activating transcription factor 3	protein-coding	139.42	110.98	334.94	302.63	1.59852482031009	3.92365975145688e-12	6.81671270652062e-10
Merged-chr11-107124608-2	chr11	107124508	107124708	+	22.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001359590, intron 1 of 27)	intron (NM_001359590, intron 1 of 27)	7314.0	NM_176850	207165.0	Mm.343986	NM_176850	ENSMUSG00000040481	Bptf	9430093H17Rik|Falz	bromodomain PHD finger transcription factor	protein-coding	8.45	4.42	19.73	24.44	2.13534047747836	0.004873506654713	0.0399202386579661
Merged-chr17-50185760-1	chr17	50185660	50185860	+	21.200001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_181397, intron 1 of 9)	intron (NM_181397, intron 1 of 9)	4737.0	NM_181397	76438.0	Mm.41854	NM_181397	ENSMUSG00000039316	Rftn1	2310015N21Rik|AI853526	raftlin lipid raft linker 1	protein-coding	4.22	9.73	61.33	70.2	3.46851209406592	1.17063529681669e-09	1.06138209950597e-07
Merged-chr3-10025986-2	chr3	10025886	10026086	+	31.4	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	13401.0	NM_001272097	16592.0	Mm.741	NM_010634	ENSMUSG00000027533	Fabp5	E-FABP|Fabpe|Klbp|PA-FABP|mal1	fatty acid binding protein 5, epidermal	protein-coding	13.73	18.57	62.93	74.88	2.31125720566624	5.3810965091551e-07	2.16990192589815e-05
Merged-chr1-106582024-2	chr1	106581924	106582124	+	77.300003	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_009741, intron 1 of 1)	intron (NM_009741, intron 1 of 1)	-35393.0	NR_106164	102466254.0		NR_106164	ENSMUSG00000098344	Mir3473f	Gm27846|mmu-mir-3473f	microRNA 3473f	ncRNA	13.73	18.13	56.0	60.84	2.11525885013167	9.6360017423208e-06	0.0002585059052712
Merged-chr7-24380093-2	chr7	24379993	24380193	+	15.35	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001163510, intron 4 of 8)	MIR|SINE|MIR	9830.0	NM_008433	16534.0	Mm.9911	NM_008433	ENSMUSG00000054342	Kcnn4	IK1|IKCA1|KCA4|KCa3.1|SK4|SKCas|mIKCa1	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	protein-coding	29.57	22.55	70.93	52.52	1.46762767431572	0.0005891246092497	0.0076034550046567
Merged-chr4-47261269-2	chr4	47261169	47261369	+	75.0	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_009928, intron 9 of 39)	intron (NM_009928, intron 9 of 39)	53257.0	NM_009928	12819.0	Mm.233547	NM_009928	ENSMUSG00000028339	Col15a1	-	collagen, type XV, alpha 1	protein-coding	23.24	22.55	95.47	104.52	2.36950763797163	1.1853316572166e-09	1.07135887964653e-07
Merged-chr14-40947904-2	chr14	40947804	40948004	+	17.014999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_145928, intron 1 of 8)	intron (NM_145928, intron 1 of 8)	305.0	NM_001316748	52588.0	Mm.28876	NM_145928	ENSMUSG00000037824	Tspan14	AA958793|D14Ertd226e|Tm4sf14|tspan-14	tetraspanin 14	protein-coding	45.42	29.18	116.27	72.8	1.59183353421135	2.7815400411417e-05	0.0006342020588107
Merged-chr2-58130248-1	chr2	58130148	58130348	+	34.599998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	3' UTR (NM_139200, exon 8 of 8)	3' UTR (NM_139200, exon 8 of 8)	29874.0	NM_139200	227929.0	Mm.273905	NM_139200	ENSMUSG00000026832	Cytip	A130053M09Rik|AI462064|C80816|Cbp|Cybr|Pscdbp	cytohesin 1 interacting protein	protein-coding	4.22	7.96	27.73	25.48	2.37672016216645	0.0009835630272706	0.0114812335110509
Merged-chr8-123884990-1	chr8	123884890	123885090	+	23.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	9785.0	NM_009606	11459.0	Mm.214950	NM_009606	ENSMUSG00000031972	Acta1	AA959943|Acta-2|Acts|Actsk-1	actin, alpha 1, skeletal muscle	protein-coding	2.11	1.33	28.27	17.16	4.14228904134923	0.0001154037763564	0.0020516344762972
Merged-chr6-73210623-2	chr6	73210523	73210723	+	30.650002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001164669, intron 2 of 76)	ORR1D1|LTR|ERVL-MaLR	11008.0	NM_001164669	330355.0	Mm.333166	NM_001164669	ENSMUSG00000052861	Dnah6	9830168K20|A730004I20Rik|Dnahc6|mKIAA1697|mdhc6	dynein, axonemal, heavy chain 6	protein-coding	12.67	7.07	34.13	31.72	1.97542099369034	0.0012341695202053	0.0137351658513532
Merged-chr1-131703670-1	chr1	131703570	131703770	+	39.900002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001311096, intron 4 of 4)	intron (NM_001311096, intron 4 of 4)	14975.0	NM_001311096	226421.0	Mm.44508	NM_145509	ENSMUSG00000052688	Rab7b	5430435G22Rik	RAB7B, member RAS oncogene family	protein-coding	11.62	15.03	125.87	119.6	3.43022369695015	1.7127253974856699e-16	8.28202638665842e-14
Merged-chr12-35711996-2	chr12	35711896	35712096	+	15.95	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-16878.0	NR_045050	71581.0	Mm.100110	NR_045050	ENSMUSG00000113985	9130015A21Rik	100043575|Gm4527	RIKEN cDNA 9130015A21 gene	ncRNA	14.79	12.82	39.47	32.76	1.6055733733632	0.0035321725436637	0.0311633535337051
Merged-chr15-5241516-1	chr15	5241416	5241616	+	15.9	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001136079, intron 2 of 2)	intron (NM_001136079, intron 2 of 2)	2671.0	NM_001136079	19219.0	Mm.18509	NM_008965	ENSMUSG00000039942	Ptger4	EP4|Ptgerep4	prostaglandin E receptor 4 (subtype EP4)	protein-coding	34.85	19.01	62.93	59.8	1.44235481136431	0.0009598846221962	0.0112546423463697
Merged-chr2-179979940-1	chr2	179979840	179980040	+	28.4	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	TTS (NR_033782)	TTS (NR_033782)	3087.0	NR_033782	66730.0	Mm.31773	NR_033782	ENSMUSG00000085704	4921531C22Rik	-	RIKEN cDNA 4921531C22 gene	ncRNA	1.06	2.21	13.33	15.08	3.4676004946143	0.0029854137540401	0.0273975334343959
Merged-chr4-53250533-2	chr4	53250433	53250633	+	36.900002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NR_040665, intron 2 of 2)	MTEa|LTR|ERVL-MaLR	4337.0	NR_040665	78180.0	Mm.243847	NR_040665	ENSMUSG00000086947	4930522O17Rik	-	RIKEN cDNA 4930522O17 gene	ncRNA	9.51	3.98	32.53	28.08	2.37586451418075	0.0004650335461428	0.0062813085619254
Merged-chr19-32183281-1	chr19	32183181	32183381	+	19.700001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_144792, intron 5 of 9)	L1MC4a|LINE|L1	27732.0	NM_001168526	208449.0	Mm.329810	NM_144792	ENSMUSG00000040451	Sgms1	9530058O11Rik|AI841905|C80702|Mob|Sms1|Sor1|Tmem23	sphingomyelin synthase 1	protein-coding	5.28	2.21	41.6	38.48	3.76466407055079	4.60808819894604e-07	1.90180322845122e-05
