PeakID (cmd=annotatePeaks.pl /home/ttroutman/2020_seidman_troutman_sakai_etal/intersect_ATAC_H3K27ac_RNA_20191027/mergePeaks_C57_NoTx_Tim4Pos20wkNASH.txt mm10 -d /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PKup_ChIP_H3K27ac_Flavopiridol_TDTJSS_CE_TDT_l20170915/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_notx_TDTJSSCBHB_Pool_l20180423/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579A_l20180423/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579C_l20180423/ -size 1000) (cmd=getDiffExpression.pl /home/psaisan/MCAT/KC-H_KC_N_H3k27ac_at_peaks_w1000.txt WT WT KO KO -log2fold 1 -raw)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PKup_ChIP_H3K27ac_Flavopiridol_TDTJSS_CE_TDT_l20170915/ Tag Count in 1000 bp (9468035.0 Total, normalization factor = 1.06, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_notx_TDTJSSCBHB_Pool_l20180423/ Tag Count in 1000 bp (22615879.0 Total, normalization factor = 0.44, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579A_l20180423/ Tag Count in 1000 bp (18749728.0 Total, normalization factor = 0.53, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579C_l20180423/ Tag Count in 1000 bp (19231109.0 Total, normalization factor = 0.52, effective total = 10000000)	WT vs. KO Log2 Fold Change	WT vs. KO p-value	WT vs. KO adj. p-value
Merged-chr15-94688672-2	chr15	94688572	94688772	+	19.5	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_178789, intron 2 of 7)	intron (NM_178789, intron 2 of 7)	59487.0	NM_178789	320709.0	Mm.74873	NM_178789	ENSMUSG00000063296	Tmem117	B930062P21Rik	transmembrane protein 117	protein-coding	69.71	61.9	6.93	8.32	-2.88933639916297	2.53646521804352e-07	1.14007333235795e-05
Merged-chr6-114293494-2	chr6	114293394	114293594	+	34.650002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_178703, intron 1 of 15)	intron (NM_178703, intron 1 of 15)	10859.0	NM_178703	232333.0	Mm.5260	NM_178703	ENSMUSG00000030310	Slc6a1	A730043E01|GABATHG|GABATR|GAT-1|Gabt|Gabt1|Gat1|XT-1|Xtrp1	solute carrier family 6 (neurotransmitter transporter, GABA), member 1	protein-coding	67.6	41.56	18.13	13.52	-1.53168410337965	0.0024804881506559	0.0237125676965589
Merged-chr18-8678002-1	chr18	8677902	8678102	+	9.84	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-534854.0	NM_008058	14370.0	Mm.184289	NM_008058	ENSMUSG00000036904	Fzd8	Fz8	frizzled class receptor 8	protein-coding	34.85	42.45	4.27	1.56	-3.45029396486549	1.92926344165331e-05	0.0004668447444904
Merged-chr5-142458547-1	chr5	142458447	142458647	+	8.3	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	3' UTR (NM_199068, exon 9 of 9)	3' UTR (NM_199068, exon 9 of 9)	-5384.0	NM_172725	231855.0	Mm.78250	NM_172725	ENSMUSG00000039623	Ap5z1	C330006K01Rik	adaptor-related protein complex 5, zeta 1 subunit	protein-coding	88.72	87.11	30.93	27.04	-1.35965421895478	0.0004648720515153	0.0062805891812059
Merged-chr18-30444832-2	chr18	30444732	30444932	+	33.449997	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	171967.0	NR_151699	225326.0	Mm.194127	NM_181414	ENSMUSG00000033628	Pik3c3	5330434F23Rik|Vps34	phosphatidylinositol 3-kinase catalytic subunit type 3	protein-coding	47.53	39.8	8.53	9.88	-1.9613909657818	0.0007683179852182	0.0094116925751018
Merged-chr18-30513832-2	chr18	30513732	30513932	+	26.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	ORR1A4|LTR|ERVL-MaLR	240967.0	NR_151699	225326.0	Mm.194127	NM_181414	ENSMUSG00000033628	Pik3c3	5330434F23Rik|Vps34	phosphatidylinositol 3-kinase catalytic subunit type 3	protein-coding	27.46	26.53	6.4	3.64	-2.19600039473192	0.0039312328771697	0.0338855689488305
Merged-chr15-74939484-2	chr15	74939384	74939584	+	18.25	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	ORR1D2|LTR|ERVL-MaLR	-15567.0	NM_001164038	17069.0	Mm.788	NM_008529	ENSMUSG00000022587	Ly6e	Ly67|RIG-E|Sca-2|TSA-1|Tsa1	lymphocyte antigen 6 complex, locus E	protein-coding	95.06	113.64	40.53	30.68	-1.3038024933107	0.0003799630168578	0.0053415179437586
Merged-chr7-44373944-2	chr7	44373844	44374044	+	44.049999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_027049, intron 2 of 5)	intron (NM_027049, intron 2 of 5)	1086.0	NM_027049	69349.0	Mm.358922	NM_027049	ENSMUSG00000008028	1700008O03Rik	-	RIKEN cDNA 1700008O03 gene	protein-coding	60.2	47.75	11.73	13.0	-1.86030875153607	0.0003764306096213	0.0053055960613305
Merged-chr9-115313995-1	chr9	115313895	115314095	+	21.200001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	MLT1F1|LTR|ERVL-MaLR	-3574.0	NM_024222	68292.0	Mm.296158	NM_024222	ENSMUSG00000032437	Stt3b	1300006C19Rik|Simp	STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)	protein-coding	58.09	63.67	1.07	2.08	-5.10253313681928	7.91492383197671e-08	4.22131695954148e-06
Merged-chr3-142590902-2	chr3	142590802	142591002	+	37.0	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-3945.0	NM_010259	14468.0	Mm.457978	NM_010259	ENSMUSG00000040264	Gbp2b	Gbp-1|Gbp1|Mag-1|Mpa-1|Mpa1	guanylate binding protein 2b	protein-coding	153.15	116.73	53.87	53.04	-1.08496755295409	0.0006667278773804	0.0084068271492299
Merged-chr5-117888315-2	chr5	117888215	117888415	+	22.549999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_008712, intron 2 of 27)	intron (NM_008712, intron 2 of 27)	21476.0	NM_008712	18125.0	Mm.44249	NM_008712	ENSMUSG00000029361	Nos1	2310005C01Rik|N-NOS|NC-NOS|NO|NOS|NOS-I|Nos-1|bNOS|nNOS	nitric oxide synthase 1, neuronal	protein-coding	65.48	47.75	3.73	10.4	-2.74862436406559	6.03685677198122e-06	0.000173073462405
Merged-chr5-124027633-1	chr5	124027533	124027733	+	8.91	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_177876, intron 1 of 3)	intron (NM_177876, intron 1 of 3)	4627.0	NM_177876	330192.0	Mm.4079	NM_177876	ENSMUSG00000066278	Vps37b	2300007F24Rik|AI415429|BC026744	vacuolar protein sorting 37B	protein-coding	72.88	34.49	6.93	9.36	-2.47570252532817	5.26840533887858e-05	0.0010745509898035
Merged-chr14-70074926-2	chr14	70074826	70075026	+	52.849998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	CpG	-2519.0	NM_018781	13655.0	Mm.103737	NM_018781	ENSMUSG00000033730	Egr3	Pilot	early growth response 3	protein-coding	171.1	136.19	64.0	62.92	-1.02379501892726	0.0006326505561178	0.0080731231203453
Merged-chr4-132334945-2	chr4	132334845	132335045	+	22.599998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_133878, intron 6 of 9)	intron (NM_133878, intron 6 of 9)	-5407.0	NM_027925	71787.0	Mm.239183	NM_027925	ENSMUSG00000028898	Trnau1ap	1110007F05Rik|AA387999|Secp43|Trspap1|WI1-2643G14.2	tRNA selenocysteine 1 associated protein 1	protein-coding	120.41	96.83	19.2	9.88	-2.66526420663754	1.2569421774649702e-09	1.12429503844452e-07
Merged-chr18-11839966-1	chr18	11839866	11840066	+	11.7	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	promoter-TSS (NR_045421)	promoter-TSS (NR_045421)	472.0	NR_035447	100316686.0		NR_035447	ENSMUSG00000084565	Mir1901	Mirn1901|mmu-mir-1901	microRNA 1901	ncRNA	50.7	35.82	9.07	4.68	-2.39348856385218	0.0001679119361591	0.0027918125843861
Merged-chr17-37028754-2	chr17	37028654	37028854	+	28.9	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-5356.0	NM_010814	17441.0	Mm.210857	NM_010814	ENSMUSG00000076439	Mog	B230317G11Rik	myelin oligodendrocyte glycoprotein	protein-coding	115.12	106.56	6.4	6.24	-3.96483905372202	2.36792084971846e-13	5.6312845551890586e-11
Merged-chr1-165634604-2	chr1	165634504	165634704	+	167.600006	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_001347128)	promoter-TSS (NM_001347128)	-63.0	NM_001083897	68481.0	Mm.46438	NM_001001880	ENSMUSG00000026566	Mpzl1	1110007A10Rik|PZR	myelin protein zero-like 1	protein-coding	60.2	37.58	11.73	11.44	-1.83844797349803	0.0009087420602871	0.0107791446304742
Merged-chr8-24437949-1	chr8	24437849	24438049	+	11.7	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	3' UTR (NM_026931, exon 1 of 1)	3' UTR (NM_026931, exon 1 of 1)	997.0	NM_026931	69068.0	Mm.25775	NM_026931	ENSMUSG00000056313	Tcim	1110065B09Rik|1810011O10Rik|AW121743|AW321058	transcriptional and immune response regulator	protein-coding	42.25	65.44	2.67	3.12	-3.92381081340651	3.40109378235413e-07	1.46514676249936e-05
Merged-chr11-46848364-1	chr11	46848264	46848464	+	8.61	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	37565.0	NM_178759	276891.0	Mm.69002	NM_178759	ENSMUSG00000055546	Timd4	B430010N18Rik|TIM-4|Tim4	T cell immunoglobulin and mucin domain containing 4	protein-coding	26.4	16.8	1.6	3.12	-2.84575719199575	0.0029985609392137	0.0274877560220784
Merged-chr4-141537854-1	chr4	141537754	141537954	+	12.0	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001347235, intron 1 of 14)	CpG	743.0	NM_001347235	56381.0	Mm.299906	NM_019763	ENSMUSG00000040761	Spen	Mint|mKIAA0929	spen family transcription repressor	protein-coding	128.85	86.22	49.6	38.48	-1.04179001119368	0.0034883345684602	0.0308328392999302
Merged-chr4-12501255-1	chr4	12501155	12501355	+	31.4	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-329240.0	NM_026558	68099.0	Mm.25340	NM_026558	ENSMUSG00000028218	Fam92a	6720467C03Rik|Fam92a1	family with sequence similarity 92, member A	protein-coding	59.15	35.37	4.8	7.8	-2.5909347043748	5.69518489415913e-05	0.0011415353846403
Merged-chr1-23184663-1	chr1	23184563	23184763	+	16.6	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-82410.0	NM_025746	66755.0	Mm.431297	NM_025746	ENSMUSG00000073730	4933415F23Rik	-	RIKEN cDNA 4933415F23 gene	protein-coding	39.08	34.05	6.4	1.56	-2.95690805846077	9.8618648696592e-05	0.0018046497407496
Merged-chr9-53703172-1	chr9	53703072	53703272	+	24.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_175562, intron 1 of 1)	PB1D10|SINE|Alu	3060.0	NM_175562	270160.0	Mm.290285	NM_175562	ENSMUSG00000055069	Rab39	C230094F14Rik|Rab39a	RAB39, member RAS oncogene family	protein-coding	111.96	122.48	33.6	44.2	-1.33618543028293	0.0001640052494286	0.0027362658449101
Merged-chr12-84615286-1	chr12	84615186	84615386	+	14.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_008992, intron 2 of 18)	intron (NM_008992, intron 2 of 18)	2180.0	NM_008992	19300.0	Mm.229109	NM_008992	ENSMUSG00000021240	Abcd4	P69r|P70R|Pxmp1l	ATP-binding cassette, sub-family D (ALD), member 4	protein-coding	74.99	100.37	5.87	6.24	-3.62998356698372	2.29346598972038e-10	2.53975097300582e-08
Merged-chr15-26360514-1	chr15	26360414	26360614	+	52.599998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001310774, intron 2 of 2)	intron (NM_001310774, intron 2 of 2)	51466.0	NM_001310774	211147.0	Mm.54257	NM_177597	ENSMUSG00000022269	March11	9630025C22	membrane-associated ring finger (C3HC4) 11	protein-coding	34.85	30.51	1.6	1.04	-4.21875839789845	3.92342110948385e-05	0.0008441126367847
Merged-chr19-47228809-2	chr19	47228709	47228909	+	27.700001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_001163480)	promoter-TSS (NM_001163480)	-34.0	NM_001163480	18011.0	Mm.313651	NM_021360	ENSMUSG00000006435	Neurl1a	2410129E16Rik|AI450910|AI481072|Neu1|Neur1|Neurl|Neurl1|Nlz|Rnf67	neuralized E3 ubiquitin protein ligase 1A	protein-coding	40.14	46.43	5.33	9.88	-2.26689977748139	0.0003242065670851	0.0047280056467079
Merged-chr12-82223721-1	chr12	82223621	82223821	+	12.6	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001167983, intron 1 of 23)	intron (NM_001167983, intron 1 of 23)	53705.0	NM_001167983	217692.0	Mm.261333	NM_172579	ENSMUSG00000042700	Sipa1l1	4931426N11Rik|AW213287|Spar|mKIAA0440	signal-induced proliferation-associated 1 like 1	protein-coding	70.76	59.25	24.53	23.4	-1.19070632788625	0.0061339049722632	0.0472810977451543
Merged-chr7-143106884-1	chr7	143106784	143106984	+	14.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	promoter-TSS (NM_008434)	promoter-TSS (NM_008434)	-370.0	NM_008434	16535.0	Mm.439769	NM_008434	ENSMUSG00000009545	Kcnq1	AW559127|KVLQT1|Kcna9	potassium voltage-gated channel, subfamily Q, member 1	protein-coding	23.24	18.57	0.53	2.6	-3.13242715791094	0.0021792747378251	0.0214551705483172
Merged-chr4-131920217-1	chr4	131920117	131920317	+	11.7	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	promoter-TSS (NR_102393)	promoter-TSS (NR_102393)	-188.0	NR_102394	545681.0	Mm.2478	NR_102393	ENSMUSG00000085667	Gm12992	-	predicted gene 12992	ncRNA	49.64	28.3	5.87	5.72	-2.44353807414045	0.0003416515532602	0.0049242460707979
Merged-chr4-12500870-1	chr4	12500770	12500970	+	9.53	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-328855.0	NM_026558	68099.0	Mm.25340	NM_026558	ENSMUSG00000028218	Fam92a	6720467C03Rik|Fam92a1	family with sequence similarity 92, member A	protein-coding	65.48	53.94	4.8	8.84	-2.83121292265246	1.56888464360928e-06	5.45789383781268e-05
Merged-chr4-97754498-1	chr4	97754398	97754598	+	17.200001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001122952, intron 1 of 10)	intron (NM_001122952, intron 1 of 10)	-23128.0	NM_010905	18027.0	Mm.31274	NM_010905	ENSMUSG00000028565	Nfia	1110047K16Rik|9430022M17Rik|CTF|NF1-A|NF1A	nuclear factor I/A	protein-coding	63.37	61.9	5.33	2.08	-3.92294656913825	2.74637153244285e-08	1.64747064334412e-06
Merged-chr4-12533129-2	chr4	12533029	12533229	+	38.200001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-361114.0	NM_026558	68099.0	Mm.25340	NM_026558	ENSMUSG00000028218	Fam92a	6720467C03Rik|Fam92a1	family with sequence similarity 92, member A	protein-coding	32.74	31.84	4.27	3.64	-2.7781906662764	0.0002941692619892	0.0043723769891014
Merged-chr2-32495483-2	chr2	32495383	32495583	+	30.9	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-39876.0	NM_153560	98952.0	Mm.4065	NM_153560	ENSMUSG00000039157	Fam102a	AI426465|C230093N12Rik|Eeig1	family with sequence similarity 102, member A	protein-coding	229.19	237.0	81.6	106.08	-1.0584136922153	9.59747166380249e-05	0.0017640560286204
Merged-chr12-70227739-2	chr12	70227639	70227839	+	64.099998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NR_045174)	promoter-TSS (NR_045174)	-56.0	NM_133198	110095.0	Mm.256926	NM_133198	ENSMUSG00000021069	Pygl	-	liver glycogen phosphorylase	protein-coding	76.05	53.94	26.13	14.56	-1.42492559821384	0.0021300126880819	0.0210810585453404
Merged-chr17-67347136-2	chr17	67347036	67347236	+	55.449997	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001357625, intron 1 of 32)	intron (NM_001357625, intron 1 of 32)	7323.0	NM_008984	19274.0	Mm.311809	NM_008984	ENSMUSG00000033278	Ptprm	RPTPmu|mKIAA4044	protein tyrosine phosphatase, receptor type, M	protein-coding	321.08	352.41	130.14	109.2	-1.25590978081254	1.06000150658156e-07	5.40023770170395e-06
Merged-chr19-6360471-1	chr19	6360371	6360571	+	9.53	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-3219.0	NM_011750	22668.0	Mm.256422	NM_011750	ENSMUSG00000024949	Sf1	BBP|MZFM|WBP4|Zfp162	splicing factor 1	protein-coding	53.87	63.23	5.33	9.88	-2.71301925200107	3.83259731586927e-06	0.0001172964791392
Merged-chr18-65687315-1	chr18	65687215	65687415	+	16.0	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	exon (NM_207255, exon 6 of 6)	exon (NM_207255, exon 6 of 6)	-10953.0	NM_177028	319888.0	Mm.183576	NM_177028	ENSMUSG00000046610	Oacyl	5330437I02Rik|Acyl3	O-acyltransferase like	protein-coding	47.53	57.92	11.2	14.04	-1.83945505858791	0.0005288877870173	0.0069749480948313
Merged-chr7-44305221-2	chr7	44305121	44305321	+	88.399994	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_009131, intron 3 of 3)	intron (NM_009131, intron 3 of 3)	1738.0	NM_009131	20256.0	Mm.20428	NM_009131	ENSMUSG00000004473	Clec11a	AW457320|Clecsf3|Scgf	C-type lectin domain family 11, member a	protein-coding	115.12	118.5	46.4	39.0	-1.22118537593099	0.0003180904585365	0.004657440264101
Merged-chr7-141462149-1	chr7	141462049	141462249	+	9.53	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	non-coding (NR_152220, exon 2 of 2)	non-coding (NR_152220, exon 2 of 2)	1055.0	NM_001025103	213573.0	Mm.386851	NM_001025103	ENSMUSG00000048200	Cracr2b	6330520A15Rik|BC026645|Cracr2a|Efcab4|Efcab4a	calcium release activated channel regulator 2B	protein-coding	32.74	23.88	3.73	6.76	-2.11253578116366	0.0044719116998713	0.0373476713023079
Merged-chr5-22855233-1	chr5	22855133	22855333	+	15.4	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001359998, intron 1 of 3)	intron (NM_001359998, intron 1 of 3)	-108349.0	NR_027362	330052.0	Mm.459265	NR_027362	ENSMUSG00000105076	A930003O13Rik	-	RIKEN cDNA A930003O13 gene	ncRNA	48.58	50.41	9.6	9.36	-2.13988397967246	0.0001536350799237	0.0025900589142165
Merged-chr9-40814242-2	chr9	40814142	40814342	+	30.0	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	12969.0	NM_031165	15481.0	Mm.290774	NM_031165	ENSMUSG00000015656	Hspa8	2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73|Hspa10	heat shock protein 8	protein-coding	111.96	104.79	43.73	44.72	-1.03915421196973	0.0023210501515755	0.0225185716678603
Merged-chr11-23659049-1	chr11	23658949	23659149	+	25.200001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_023651, intron 1 of 3)	intron (NM_023651, intron 1 of 3)	-6625.0	NM_001033654	74467.0	Mm.29536	NM_028304	ENSMUSG00000020280	Pus10	2810013G11Rik|4933435A13Rik|AU014648|C77560|Ccdc139	pseudouridylate synthase 10	protein-coding	83.44	84.01	6.4	13.0	-2.88121482198649	2.17068001997123e-08	1.34426947191964e-06
Merged-chr13-66999319-1	chr13	66999219	66999419	+	8.91	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	TTS (NM_008959)	TTS (NM_008959)	33086.0	NR_045851	71226.0	Mm.399574	NR_045851	ENSMUSG00000114362	4933433G19Rik	-	RIKEN cDNA 4933433G19 gene	ncRNA	29.57	23.88	4.27	6.24	-2.17712063813997	0.0043772327777144	0.036757986453319
Merged-chr7-136327236-2	chr7	136327136	136327336	+	20.75	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	22179.0	NR_040459	330664.0	Mm.127762	NR_040459	ENSMUSG00000109633	C230079O03Rik	C230079O03	RIKEN cDNA C230079O03 gene	ncRNA	29.57	18.13	3.73	1.56	-2.75457160046503	0.0022154062634459	0.0217518408204701
Merged-chr8-73324500-1	chr8	73324400	73324600	+	20.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_010687, intron 1 of 14)	intron (NM_010687, intron 1 of 14)	29040.0	NM_010687	16795.0	Mm.324371	NM_010687	ENSMUSG00000004383	Large1	BPFD#36|Gyltl1a|Large|Mbp-1|Mbp1|enr|fg|froggy|myd	LARGE xylosyl- and glucuronyltransferase 1	protein-coding	41.19	35.37	1.07	4.16	-3.66722550952982	1.80629218924348e-05	0.00044057888552
Merged-chr15-97174878-1	chr15	97174778	97174978	+	15.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-7634.0	NR_155279	102635594.0	Mm.392594	NR_155278	ENSMUSG00000116295	Gm32885	-	predicted gene, 32885	ncRNA	87.66	70.75	8.0	9.36	-2.97531472819334	1.34390288175065e-08	9.09949270937514e-07
